// Z A Bf
114	279	6.97
114	280	7.13
114	281	7.18
114	282	7.33
114	283	7.65
114	284	8.09
114	285	8.82
114	286	9
114	287	9.23
114	288	9.18
114	289	9.61
114	290	9.89
114	291	9.97
114	292	9.98
115	272	3.08
115	273	3.47
115	274	3.86
115	275	4.29
115	276	4.75
115	277	5.2
115	278	5.61
115	279	6.51
115	280	6.7
115	281	6.82
115	282	7.18
115	283	7.6
115	284	8.18
115	285	8.58
115	286	8.96
115	287	9.2
115	288	9.42
115	289	9.29
115	290	9.53
115	291	9.6
115	292	9.76
116	275	3.32
116	276	3.79
116	277	4.25
116	278	4.91
116	279	5.35
116	280	6.21
116	281	6.41
116	282	6.66
116	283	7.16
116	284	7.65
116	285	8.23
116	286	8.47
116	287	8.76
116	288	9.02
116	289	8.95
116	290	8.94
116	291	9.08
116	292	9.26
116	293	9.35
116	294	9.46
116	295	9.49
116	296	9.1
117	278	4.14
117	279	4.83
117	280	5.21
117	281	6.01
117	282	6.3
117	283	6.69
117	284	7.27
117	285	7.79
117	286	8.34
117	287	8.7
117	288	8.57
117	289	8.61
117	290	8.9
117	291	8.88
117	292	8.99
117	293	8.96
117	294	9.04
117	295	9.06
117	296	9.17
118	281	4.73
118	282	5.49
118	283	5.88
118	284	6.31
118	285	6.85
118	286	7.37
118	287	8.12
118	288	8.32
118	289	8.85
118	290	8.39
118	291	8.41
118	292	8.41
118	293	8.53
118	294	8.48
118	295	8.46
118	296	8.36
118	297	8.49
118	298	8.05
118	299	7.76
118	300	7.15
119	284	5.51
119	285	6.19
119	286	6.7
119	287	7.34
119	288	7.9
119	289	8.06
119	290	7.62
119	291	7.8
119	292	8.05
119	293	8.12
119	294	8.29
119	295	8.06
119	296	8.07
119	297	7.94
119	298	8.1
119	299	7.72
119	300	7.37
120	287	6.35
120	288	6.85
120	289	7.35
120	290	7.7
120	291	8.26
120	292	7.36
120	293	7.44
120	294	7.57
120	295	7.71
120	296	7.69
120	297	7.54
120	298	7.33
120	299	7.48
120	300	7.01
120	301	6.68
120	302	6.07
120	303	5.55
120	304	4.86
121	290	7.07
121	291	6.46
121	292	6.82
121	293	6.89
121	294	7.31
121	295	7.03
121	296	7.19
121	297	7.16
121	298	7.05
121	299	6.99
121	300	7.1
121	301	6.66
121	302	6.31
121	303	5.64
121	304	5.11
122	294	6.32
122	295	6.54
122	296	6.53
122	297	6.31
122	298	6.33
122	299	6.28
122	300	6.19
122	301	6.23
122	302	5.6
122	303	5.51
122	304	4.87
122	305	4.33
122	306	3.62
122	307	2.6
122	308	1.82
123	297	6.09
123	298	5.84
123	299	5.6
123	300	5.54
123	301	5.45
123	302	5.45
123	303	5.01
123	304	4.93
123	305	4.25
123	306	3.69
123	307	2.95
123	308	1.94
124	300	5.64
124	301	5.77
124	302	5.63
124	303	5.45
124	304	4.12
124	305	3.9
124	306	3.32
124	307	2.74
124	308	2.01
124	309	1.85
124	310	1.75
124	311	1.74
124	312	1.66
125	303	5.64
125	304	5.45
125	305	4.93
125	306	4.44
125	307	3.71
125	308	1.81
125	309	1.08
125	310	1.96
125	311	1.8
125	312	1.98
